Soil Moisture,Temperature, Soil Humidity,Time,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h),Pressure (KPa),ph,rainfall,N,P,K,Status
80,17,43,48,,,,,,,,,,,ON
46,9,41,72,,,,,,,,,,,ON
17,29,64,68,,,,,,,,,,,ON
68,25,45,87,,,,,,,,,,,ON
25,0,53,93,,,,,,,,,,,OFF
22,7,29,51,,,,,,,,,,,OFF
51,20,68,49,,,,,,,,,,,ON
22,28,68,49,,,,,,,,,,,ON
9,5,29,78,,,,,,,,,,,ON
70,30,31,6,,,,,,,,,,,OFF
71,24,47,75,,,,,,,,,,,ON
28,4,48,50,,,,,,,,,,,OFF
40,24,39,100,,,,,,,,,,,OFF
44,11,54,29,,,,,,,,,,,ON
13,4,24,11,,,,,,,,,,,ON
85,11,23,54,,,,,,,,,,,OFF
42,10,47,1,,,,,,,,,,,OFF
29,44,33,43,,,,,,,,,,,ON
73,28,59,0,,,,,,,,,,,OFF
24,35,50,60,,,,,,,,,,,ON
71,0,67,40,,,,,,,,,,,OFF
77,30,25,23,,,,,,,,,,,OFF
79,12,49,33,,,,,,,,,,,OFF
59,5,32,107,,,,,,,,,,,OFF
27,21,63,60,,,,,,,,,,,OFF
75,32,34,34,,,,,,,,,,,OFF
32,16,21,81,,,,,,,,,,,OFF
22,16,64,2,,,,,,,,,,,ON
80,7,50,47,,,,,,,,,,,OFF
66,14,57,18,,,,,,,,,,,OFF
22,19,43,61,,,,,,,,,,,ON
74,18,63,37,,,,,,,,,,,OFF
18,25,46,65,,,,,,,,,,,ON
53,36,63,95,,,,,,,,,,,OFF
49,31,32,24,,,,,,,,,,,ON
86,45,37,81,,,,,,,,,,,ON
31,23,40,89,,,,,,,,,,,ON
87,23,33,8,,,,,,,,,,,OFF
29,2,32,16,,,,,,,,,,,ON
67,23,54,44,,,,,,,,,,,ON
70,38,60,78,,,,,,,,,,,ON
10,5,20,73,,,,,,,,,,,ON
22,32,52,83,,,,,,,,,,,ON
5,1,62,73,,,,,,,,,,,ON
82,7,43,85,,,,,,,,,,,OFF
80,33,59,32,,,,,,,,,,,OFF
45,16,59,2,,,,,,,,,,,ON
70,30,21,52,,,,,,,,,,,ON
15,38,47,109,,,,,,,,,,,OFF
63,39,23,42,,,,,,,,,,,ON
65,41,62,108,,,,,,,,,,,OFF
40,28,45,46,,,,,,,,,,,ON
88,23,48,31,,,,,,,,,,,OFF
27,35,35,2,,,,,,,,,,,ON
67,5,32,91,,,,,,,,,,,OFF
4,6,24,77,,,,,,,,,,,ON
77,40,49,21,,,,,,,,,,,OFF
66,24,70,102,,,,,,,,,,,OFF
79,38,20,94,,,,,,,,,,,OFF
13,43,26,32,,,,,,,,,,,ON
33,32,22,78,,,,,,,,,,,ON
62,17,48,40,,,,,,,,,,,ON
47,17,69,68,,,,,,,,,,,ON
42,39,34,28,,,,,,,,,,,ON
52,31,38,10,,,,,,,,,,,ON
82,25,51,110,,,,,,,,,,,OFF
83,45,54,57,,,,,,,,,,,ON
8,34,40,86,,,,,,,,,,,ON
71,36,21,76,,,,,,,,,,,ON
33,21,32,95,,,,,,,,,,,OFF
80,40,32,66,,,,,,,,,,,ON
71,38,52,24,,,,,,,,,,,OFF
80,13,45,7,,,,,,,,,,,OFF
47,27,67,88,,,,,,,,,,,ON
19,44,59,87,,,,,,,,,,,ON
51,14,55,51,,,,,,,,,,,OFF
65,27,54,89,,,,,,,,,,,ON
46,4,25,105,,,,,,,,,,,OFF
54,28,27,66,,,,,,,,,,,ON
20,4,62,64,,,,,,,,,,,ON
27,8,56,30,,,,,,,,,,,OFF
21,7,25,39,,,,,,,,,,,ON
70,44,53,85,,,,,,,,,,,ON
10,3,37,89,,,,,,,,,,,ON
11,12,56,6,,,,,,,,,,,ON
27,7,51,75,,,,,,,,,,,OFF
30,23,50,13,,,,,,,,,,,ON
63,18,52,85,,,,,,,,,,,OFF
29,35,27,94,,,,,,,,,,,OFF
32,34,37,97,,,,,,,,,,,OFF
79,11,20,13,,,,,,,,,,,OFF
79,37,36,3,,,,,,,,,,,OFF
11,17,32,102,,,,,,,,,,,OFF
11,35,23,32,,,,,,,,,,,ON
25,31,40,41,,,,,,,,,,,ON
90,34,23,21,,,,,,,,,,,OFF
10,40,30,92,,,,,,,,,,,OFF
78,45,70,79,,,,,,,,,,,ON
87,24,25,107,,,,,,,,,,,OFF
58,24,50,38,,,,,,,,,,,ON
6,41,53,72,,,,,,,,,,,ON
16,16,62,59,,,,,,,,,,,ON
10,9,48,53,,,,,,,,,,,ON
38,15,46,9,,,,,,,,,,,ON
87,27,63,1,,,,,,,,,,,OFF
51,37,47,45,,,,,,,,,,,ON
80,6,47,49,,,,,,,,,,,OFF
87,24,42,13,,,,,,,,,,,OFF
27,29,39,110,,,,,,,,,,,OFF
69,31,25,15,,,,,,,,,,,OFF
50,39,45,41,,,,,,,,,,,ON
36,16,48,84,,,,,,,,,,,OFF
54,23,38,110,,,,,,,,,,,OFF
68,5,60,81,,,,,,,,,,,OFF
42,36,20,16,,,,,,,,,,,ON
19,26,31,16,,,,,,,,,,,ON
68,19,48,57,,,,,,,,,,,ON
55,6,32,44,,,,,,,,,,,ON
63,8,53,106,,,,,,,,,,,OFF
54,42,50,95,,,,,,,,,,,OFF
77,15,49,95,,,,,,,,,,,OFF
3,29,51,28,,,,,,,,,,,ON
28,14,35,16,,,,,,,,,,,ON
19,9,68,44,,,,,,,,,,,ON
57,36,61,86,,,,,,,,,,,ON
55,27,36,58,,,,,,,,,,,ON
31,20,65,85,,,,,,,,,,,ON
71,33,29,5,,,,,,,,,,,OFF
75,4,34,92,,,,,,,,,,,OFF
81,13,46,60,,,,,,,,,,,OFF
24,22,57,97,,,,,,,,,,,OFF
90,12,64,108,,,,,,,,,,,OFF
52,25,52,91,,,,,,,,,,,OFF
69,31,59,39,,,,,,,,,,,OFF
45,32,25,78,,,,,,,,,,,ON
17,13,48,42,,,,,,,,,,,ON
66,38,45,11,,,,,,,,,,,OFF
34,17,66,83,,,,,,,,,,,ON
53,25,69,63,,,,,,,,,,,ON
17,17,69,41,,,,,,,,,,,ON
30,42,66,97,,,,,,,,,,,OFF
80,40,70,82,,,,,,,,,,,ON
14,31,33,52,,,,,,,,,,,ON
2,17,35,38,,,,,,,,,,,OFF
41,3,46,13,,,,,,,,,,,ON
61,31,33,92,,,,,,,,,,,OFF
57,40,65,100,,,,,,,,,,,OFF
37,19,60,48,,,,,,,,,,,OFF
22,33,22,28,,,,,,,,,,,ON
20,0,63,36,,,,,,,,,,,OFF
82,6,64,95,,,,,,,,,,,OFF
58,39,68,73,,,,,,,,,,,ON
68,3,39,59,,,,,,,,,,,OFF
74,39,60,99,,,,,,,,,,,OFF
53,16,54,58,,,,,,,,,,,OFF
56,18,20,58,,,,,,,,,,,OFF
53,12,26,52,,,,,,,,,,,OFF
89,9,38,83,,,,,,,,,,,ON
1,29,50,82,,,,,,,,,,,ON
11,13,70,6,,,,,,,,,,,ON
75,3,28,76,,,,,,,,,,,OFF
55,7,45,5,,,,,,,,,,,OFF
7,13,50,48,,,,,,,,,,,ON
53,17,38,89,,,,,,,,,,,ON
37,21,57,18,,,,,,,,,,,ON
62,31,37,44,,,,,,,,,,,ON
2,1,26,40,,,,,,,,,,,ON
43,1,50,23,,,,,,,,,,,OFF
19,10,42,59,,,,,,,,,,,ON
13,17,46,16,,,,,,,,,,,OFF
68,3,51,17,,,,,,,,,,,OFF
45,25,20,76,,,,,,,,,,,ON
40,33,50,21,,,,,,,,,,,ON
75,39,32,84,,,,,,,,,,,ON
68,23,65,96,,,,,,,,,,,OFF
1,38,37,14,,,,,,,,,,,ON
24,26,63,14,,,,,,,,,,,ON
46,30,46,95,,,,,,,,,,,OFF
15,14,68,59,,,,,,,,,,,ON
73,8,27,67,,,,,,,,,,,OFF
17,40,66,49,,,,,,,,,,,ON
44,40,69,67,,,,,,,,,,,ON
2,7,24,92,,,,,,,,,,,OFF
52,42,70,31,,,,,,,,,,,ON
19,0,50,66,,,,,,,,,,,ON
64,36,37,53,,,,,,,,,,,ON
59,16,58,79,,,,,,,,,,,OFF
69,7,34,59,,,,,,,,,,,ON
15,6,21,32,,,,,,,,,,,ON
57,37,63,26,,,,,,,,,,,ON
82,40,55,28,,,,,,,,,,,OFF
46,29,46,46,,,,,,,,,,,ON
69,1,33,72,,,,,,,,,,,ON
81,0,24,2,,,,,,,,,,,OFF
82,30,56,92,,,,,,,,,,,OFF
65,7,35,96,,,,,,,,,,,OFF
79,28,34,37,,,,,,,,,,,OFF
5,9,39,98,,,,,,,,,,,OFF
65,29,44,79,,,,,,,,,,,ON
31,35,53,83,,,,,,,,,,,ON
40,28,20,5,,,,,,,,,,,ON
85,15,69,48,,,,,,,,,,,ON
23,39,46,105,,,,,,,,,,,OFF
78,10,66,96,,,,,,,,,,,OFF
63,16,22,109,,,,,,,,,,,OFF
12,4,39,45,,,,,,,,,,,ON
51,34,50,54,,,,,,,,,,,ON
74,9,33,13,,,,,,,,,,,OFF
12,16,62,3,,,,,,,,,,,ON
66,42,54,69,,,,,,,,,,,ON
67,45,44,87,,,,,,,,,,,ON
50,1,67,41,,,,,,,,,,,OFF
57,35,44,88,,,,,,,,,,,ON
29,24,42,87,,,,,,,,,,,ON
30,0,34,91,,,,,,,,,,,OFF
43,42,41,40,,,,,,,,,,,ON
40,45,43,62,,,,,,,,,,,ON
69,21,34,62,,,,,,,,,,,ON
75,25,31,104,,,,,,,,,,,OFF
65,20,28,76,,,,,,,,,,,OFF
13,2,69,48,,,,,,,,,,,ON
4,12,57,76,,,,,,,,,,,ON
61,18,69,4,,,,,,,,,,,ON
82,13,67,70,,,,,,,,,,,ON
69,11,27,19,,,,,,,,,,,OFF
33,20,50,79,,,,,,,,,,,ON
13,6,22,1,,,,,,,,,,,OFF
5,6,55,55,,,,,,,,,,,ON
44,32,48,106,,,,,,,,,,,OFF
66,44,70,16,,,,,,,,,,,OFF
22,28,52,65,,,,,,,,,,,ON
18,22,34,107,,,,,,,,,,,OFF
79,10,60,82,,,,,,,,,,,OFF
20,17,34,18,,,,,,,,,,,OFF
28,27,35,75,,,,,,,,,,,ON
74,35,65,81,,,,,,,,,,,ON
35,37,34,0,,,,,,,,,,,ON
60,23,47,78,,,,,,,,,,,ON
79,14,38,15,,,,,,,,,,,OFF
70,26,54,79,,,,,,,,,,,ON
53,32,69,23,,,,,,,,,,,ON
32,28,25,61,,,,,,,,,,,ON
26,31,39,41,,,,,,,,,,,ON
28,16,27,82,,,,,,,,,,,OFF
71,7,42,59,,,,,,,,,,,OFF
1,30,22,80,,,,,,,,,,,ON
88,9,26,38,,,,,,,,,,,OFF
48,31,68,41,,,,,,,,,,,ON
72,23,59,86,,,,,,,,,,,OFF
73,24,26,52,,,,,,,,,,,OFF
47,29,52,96,,,,,,,,,,,OFF
73,38,26,8,,,,,,,,,,,OFF
34,8,63,57,,,,,,,,,,,OFF
55,22,69,10,,,,,,,,,,,ON
64,26,24,15,,,,,,,,,,,OFF
82,34,22,79,,,,,,,,,,,ON
55,16,58,22,,,,,,,,,,,ON
83,13,43,102,,,,,,,,,,,OFF
31,26,67,16,,,,,,,,,,,ON
36,36,36,51,,,,,,,,,,,ON
5,39,39,65,,,,,,,,,,,ON
74,15,48,75,,,,,,,,,,,OFF
63,36,41,64,,,,,,,,,,,ON
59,15,53,79,,,,,,,,,,,OFF
69,2,33,97,,,,,,,,,,,OFF
43,26,44,62,,,,,,,,,,,ON
78,45,54,77,,,,,,,,,,,ON
85,20,61,48,,,,,,,,,,,OFF
81,8,40,42,,,,,,,,,,,OFF
90,28,46,26,,,,,,,,,,,OFF
89,1,23,2,,,,,,,,,,,OFF
17,28,64,30,,,,,,,,,,,ON
5,19,26,98,,,,,,,,,,,OFF
57,35,62,54,,,,,,,,,,,ON
79,15,59,99,,,,,,,,,,,OFF
59,43,21,21,,,,,,,,,,,ON
48,24,64,86,,,,,,,,,,,ON
11,33,44,86,,,,,,,,,,,ON
3,39,60,12,,,,,,,,,,,ON
66,6,41,11,,,,,,,,,,,OFF
80,10,51,101,,,,,,,,,,,OFF
61,17,25,91,,,,,,,,,,,OFF
54,28,63,4,,,,,,,,,,,ON
16,13,61,32,,,,,,,,,,,ON
86,40,37,105,,,,,,,,,,,OFF
28,2,35,51,,,,,,,,,,,OFF
42,43,60,13,,,,,,,,,,,ON
9,14,54,94,,,,,,,,,,,OFF
85,17,43,77,,,,,,,,,,,ON
83,17,22,28,,,,,,,,,,,OFF
90,30,56,104,,,,,,,,,,,OFF
3,6,63,24,,,,,,,,,,,ON
77,34,65,7,,,,,,,,,,,OFF
28,44,40,79,,,,,,,,,,,ON
70,31,58,20,,,,,,,,,,,OFF
34,35,23,80,,,,,,,,,,,ON
54,14,67,16,,,,,,,,,,,ON
37,35,66,25,,,,,,,,,,,ON
90,39,53,104,,,,,,,,,,,OFF
17,13,35,41,,,,,,,,,,,ON
22,29,28,64,,,,,,,,,,,ON
63,34,63,21,,,,,,,,,,,OFF
36,32,22,9,,,,,,,,,,,ON
2,0,38,47,,,,,,,,,,,ON
6,25,40,36,,,,,,,,,,,OFF
46,35,40,48,,,,,,,,,,,ON
17,24,27,57,,,,,,,,,,,ON
43,44,24,33,,,,,,,,,,,ON
69,36,49,78,,,,,,,,,,,ON
38,24,64,77,,,,,,,,,,,ON
48,16,21,2,,,,,,,,,,,ON
90,15,57,25,,,,,,,,,,,OFF
83,37,68,5,,,,,,,,,,,OFF
5,9,30,5,,,,,,,,,,,OFF
1,13,69,9,,,,,,,,,,,ON
13,4,28,88,,,,,,,,,,,ON
7,21,28,34,,,,,,,,,,,ON
19,8,54,59,,,,,,,,,,,ON
15,4,23,42,,,,,,,,,,,ON
40,19,61,102,,,,,,,,,,,OFF
74,42,50,28,,,,,,,,,,,OFF
20,29,25,57,,,,,,,,,,,ON
81,2,45,85,,,,,,,,,,,OFF
51,40,63,63,,,,,,,,,,,ON
35,6,20,13,,,,,,,,,,,ON
34,20,64,38,,,,,,,,,,,ON
87,39,34,68,,,,,,,,,,,ON
35,22,20,9,,,,,,,,,,,ON
10,14,40,81,,,,,,,,,,,ON
80,20,64,87,,,,,,,,,,,ON
63,21,62,41,,,,,,,,,,,OFF
70,27,26,64,,,,,,,,,,,ON
14,11,60,30,,,,,,,,,,,ON
79,40,41,6,,,,,,,,,,,OFF
78,44,32,48,,,,,,,,,,,ON
40,35,26,2,,,,,,,,,,,ON
29,24,39,101,,,,,,,,,,,OFF
34,13,22,73,,,,,,,,,,,OFF
45,29,60,109,,,,,,,,,,,OFF
68,10,63,101,,,,,,,,,,,OFF
58,19,38,14,,,,,,,,,,,ON
37,3,65,60,,,,,,,,,,,ON
89,23,23,52,,,,,,,,,,,ON
32,11,32,95,,,,,,,,,,,OFF
55,44,29,17,,,,,,,,,,,ON
25,0,39,30,,,,,,,,,,,OFF
66,1,20,49,,,,,,,,,,,OFF
60,0,28,64,,,,,,,,,,,OFF
33,17,61,72,,,,,,,,,,,OFF
51,16,24,32,,,,,,,,,,,ON
31,27,47,71,,,,,,,,,,,ON
7,32,45,31,,,,,,,,,,,ON
10,14,68,18,,,,,,,,,,,ON
64,23,34,97,,,,,,,,,,,OFF
64,43,40,40,,,,,,,,,,,ON
11,31,27,88,,,,,,,,,,,ON
38,28,52,75,,,,,,,,,,,ON
45,25,38,15,,,,,,,,,,,OFF
17,18,33,65,,,,,,,,,,,ON
66,3,62,54,,,,,,,,,,,OFF
6,14,49,21,,,,,,,,,,,ON
88,11,57,109,,,,,,,,,,,OFF
72,26,33,110,,,,,,,,,,,OFF
14,35,27,51,,,,,,,,,,,ON
79,36,42,0,,,,,,,,,,,OFF
9,3,47,31,,,,,,,,,,,ON
90,19,41,97,,,,,,,,,,,OFF
58,33,62,10,,,,,,,,,,,OFF
9,10,45,103,,,,,,,,,,,OFF
56,45,60,84,,,,,,,,,,,ON
72,32,68,59,,,,,,,,,,,ON
74,22,34,22,,,,,,,,,,,OFF
5,7,68,91,,,,,,,,,,,OFF
61,34,65,36,,,,,,,,,,,OFF
49,23,50,70,,,,,,,,,,,ON
41,37,55,37,,,,,,,,,,,ON
76,38,64,60,,,,,,,,,,,ON
40,31,29,53,,,,,,,,,,,ON
82,20,32,20,,,,,,,,,,,OFF
49,43,47,9,,,,,,,,,,,ON
48,34,36,31,,,,,,,,,,,ON
11,3,20,67,,,,,,,,,,,ON
25,29,48,13,,,,,,,,,,,ON
90,18,33,17,,,,,,,,,,,OFF
8,43,44,4,,,,,,,,,,,ON
16,32,26,59,,,,,,,,,,,ON
16,13,20,11,,,,,,,,,,,ON
57,41,38,62,,,,,,,,,,,ON
18,41,26,2,,,,,,,,,,,ON
15,44,55,48,,,,,,,,,,,ON
77,43,21,64,,,,,,,,,,,ON
60,1,63,11,,,,,,,,,,,OFF
53,15,46,13,,,,,,,,,,,ON
3,28,48,30,,,,,,,,,,,ON
11,20,21,6,,,,,,,,,,,ON
21,36,68,6,,,,,,,,,,,ON
88,19,27,105,,,,,,,,,,,OFF
88,34,64,38,,,,,,,,,,,OFF
79,14,65,6,,,,,,,,,,,OFF
21,35,51,96,,,,,,,,,,,OFF
89,39,58,26,,,,,,,,,,,OFF
46,12,37,96,,,,,,,,,,,OFF
57,34,69,12,,,,,,,,,,,ON
82,8,69,41,,,,,,,,,,,ON
39,10,26,43,,,,,,,,,,,OFF
6,28,44,50,,,,,,,,,,,ON
42,17,37,25,,,,,,,,,,,OFF
18,36,70,8,,,,,,,,,,,ON
59,31,61,20,,,,,,,,,,,ON
43,45,43,16,,,,,,,,,,,ON
62,0,28,14,,,,,,,,,,,OFF
18,14,38,53,,,,,,,,,,,ON
55,36,33,41,,,,,,,,,,,ON
40,21,63,107,,,,,,,,,,,OFF
3,36,41,46,,,,,,,,,,,ON
7,33,38,91,,,,,,,,,,,OFF
68,27,44,0,,,,,,,,,,,ON
40,36,51,104,,,,,,,,,,,OFF
85,7,41,6,,,,,,,,,,,OFF
22,36,70,0,,,,,,,,,,,ON
52,13,23,93,,,,,,,,,,,OFF
83,22,70,94,,,,,,,,,,,OFF
83,37,28,92,,,,,,,,,,,OFF
62,10,62,32,,,,,,,,,,,OFF
59,42,39,15,,,,,,,,,,,ON
23,34,54,25,,,,,,,,,,,ON
55,44,53,67,,,,,,,,,,,ON
55,1,53,87,,,,,,,,,,,OFF
87,18,64,110,,,,,,,,,,,OFF
13,25,20,92,,,,,,,,,,,OFF
49,12,43,6,,,,,,,,,,,ON
75,34,36,5,,,,,,,,,,,OFF
73,16,20,34,,,,,,,,,,,OFF
90,37,38,32,,,,,,,,,,,OFF
81,10,53,5,,,,,,,,,,,OFF
2,35,62,49,,,,,,,,,,,ON
55,19,26,108,,,,,,,,,,,OFF
69,10,51,98,,,,,,,,,,,OFF
56,2,51,85,,,,,,,,,,,OFF
77,21,44,54,,,,,,,,,,,ON
26,25,23,23,,,,,,,,,,,ON
2,6,45,80,,,,,,,,,,,ON
65,12,41,106,,,,,,,,,,,OFF
88,26,37,7,,,,,,,,,,,OFF
71,5,60,60,,,,,,,,,,,OFF
17,14,23,103,,,,,,,,,,,OFF
82,21,69,12,,,,,,,,,,,OFF
16,28,27,40,,,,,,,,,,,ON
79,35,35,37,,,,,,,,,,,OFF
44,37,29,33,,,,,,,,,,,ON
70,40,68,107,,,,,,,,,,,OFF
35,24,60,96,,,,,,,,,,,OFF
23,35,66,22,,,,,,,,,,,ON
72,13,35,86,,,,,,,,,,,ON
38,11,65,51,,,,,,,,,,,ON
9,25,25,61,,,,,,,,,,,ON
67,29,56,51,,,,,,,,,,,ON
27,21,25,17,,,,,,,,,,,ON
78,23,34,89,,,,,,,,,,,ON
13,4,30,63,,,,,,,,,,,ON
37,2,28,17,,,,,,,,,,,ON
45,28,67,109,,,,,,,,,,,OFF
17,41,40,35,,,,,,,,,,,ON
53,8,20,83,,,,,,,,,,,OFF
25,17,58,100,,,,,,,,,,,OFF
1,7,48,0,,,,,,,,,,,OFF
23,27,27,44,,,,,,,,,,,ON
68,5,35,69,,,,,,,,,,,ON
78,43,63,83,,,,,,,,,,,ON
85,22,25,10,,,,,,,,,,,OFF
25,8,61,53,,,,,,,,,,,OFF
77,5,20,62,,,,,,,,,,,OFF
40,24,24,11,,,,,,,,,,,ON
21,0,32,13,,,,,,,,,,,OFF
37,8,48,89,,,,,,,,,,,OFF
2,35,31,102,,,,,,,,,,,OFF
21,11,21,71,,,,,,,,,,,OFF
88,43,23,92,,,,,,,,,,,OFF
38,42,36,107,,,,,,,,,,,OFF
86,21,58,33,,,,,,,,,,,OFF
40,15,69,35,,,,,,,,,,,ON
46,13,62,94,,,,,,,,,,,OFF
2,12,21,25,,,,,,,,,,,ON
44,40,66,54,,,,,,,,,,,ON
78,9,38,110,,,,,,,,,,,OFF
2,15,23,96,,,,,,,,,,,OFF
90,27,28,100,,,,,,,,,,,OFF
81,27,24,104,,,,,,,,,,,OFF
84,27,41,49,,,,,,,,,,,ON
59,38,37,24,,,,,,,,,,,ON
40,19,28,4,,,,,,,,,,,ON
69,43,32,40,,,,,,,,,,,ON
62,25,23,3,,,,,,,,,,,ON
47,44,42,26,,,,,,,,,,,ON
43,9,59,63,,,,,,,,,,,OFF
20,12,69,5,,,,,,,,,,,ON
79,33,28,1,,,,,,,,,,,OFF
48,9,31,58,,,,,,,,,,,OFF
31,6,48,60,,,,,,,,,,,OFF
43,3,67,94,,,,,,,,,,,OFF
33,14,33,45,,,,,,,,,,,ON
63,18,39,50,,,,,,,,,,,ON
63,2,41,19,,,,,,,,,,,OFF
25,15,33,0,,,,,,,,,,,ON
74,21,35,54,,,,,,,,,,,ON
61,12,69,62,,,,,,,,,,,ON
32,34,22,7,,,,,,,,,,,ON
56,9,57,51,,,,,,,,,,,OFF
45,34,32,5,,,,,,,,,,,ON
80,10,51,37,,,,,,,,,,,OFF
1,0,27,99,,,,,,,,,,,OFF
34,2,69,87,,,,,,,,,,,OFF
41,40,54,35,,,,,,,,,,,ON
49,22,66,51,,,,,,,,,,,ON
77,14,39,42,,,,,,,,,,,ON
26,43,44,74,,,,,,,,,,,ON
25,27,68,94,,,,,,,,,,,OFF
57,34,56,40,,,,,,,,,,,ON
6,31,59,44,,,,,,,,,,,ON
61,31,26,31,,,,,,,,,,,OFF
90,23,61,82,,,,,,,,,,,OFF
76,0,29,9,,,,,,,,,,,OFF
53,0,50,43,,,,,,,,,,,OFF
27,6,20,31,,,,,,,,,,,ON
42,0,53,79,,,,,,,,,,,OFF
37,32,35,74,,,,,,,,,,,ON
51,36,29,70,,,,,,,,,,,ON
78,22,55,99,,,,,,,,,,,OFF
45,5,55,28,,,,,,,,,,,ON
25,41,34,40,,,,,,,,,,,ON
83,7,48,101,,,,,,,,,,,OFF
55,8,33,15,,,,,,,,,,,ON
26,7,47,47,,,,,,,,,,,OFF
47,3,67,6,,,,,,,,,,,OFF
57,22,28,74,,,,,,,,,,,OFF
77,34,38,8,,,,,,,,,,,OFF
49,24,57,78,,,,,,,,,,,OFF
16,41,20,47,,,,,,,,,,,ON
76,39,26,41,,,,,,,,,,,ON
73,27,51,63,,,,,,,,,,,ON
78,40,31,99,,,,,,,,,,,OFF
20,21,63,52,,,,,,,,,,,ON
37,0,70,98,,,,,,,,,,,OFF
44,21,44,41,,,,,,,,,,,ON
54,14,68,3,,,,,,,,,,,ON
75,10,21,84,,,,,,,,,,,OFF
78,37,44,101,,,,,,,,,,,OFF
29,32,46,93,,,,,,,,,,,OFF
38,24,67,110,,,,,,,,,,,OFF
60,29,52,79,,,,,,,,,,,ON
22,17,42,17,,,,,,,,,,,OFF
30,15,54,11,,,,,,,,,,,ON
44,45,54,66,,,,,,,,,,,ON
29,19,51,105,,,,,,,,,,,OFF
1,45,44,45,,,,,,,,,,,ON
75,9,64,74,,,,,,,,,,,ON
55,1,67,55,,,,,,,,,,,OFF
37,16,61,109,,,,,,,,,,,OFF
6,44,40,80,,,,,,,,,,,ON
18,3,55,76,,,,,,,,,,,ON
52,14,46,35,,,,,,,,,,,ON
61,29,60,50,,,,,,,,,,,ON
9,1,57,25,,,,,,,,,,,OFF
42,5,20,87,,,,,,,,,,,OFF
83,11,41,40,,,,,,,,,,,ON
87,33,25,40,,,,,,,,,,,ON
88,18,58,39,,,,,,,,,,,OFF
47,1,35,108,,,,,,,,,,,OFF
49,40,46,6,,,,,,,,,,,ON
22,34,34,105,,,,,,,,,,,OFF
48,44,57,68,,,,,,,,,,,ON
45,12,55,6,,,,,,,,,,,ON
2,36,60,53,,,,,,,,,,,ON
40,11,24,6,,,,,,,,,,,ON
33,34,42,28,,,,,,,,,,,ON
27,8,57,106,,,,,,,,,,,OFF
68,11,61,81,,,,,,,,,,,OFF
36,29,58,24,,,,,,,,,,,ON
64,37,20,71,,,,,,,,,,,ON
53,8,45,15,,,,,,,,,,,ON
68,34,56,82,,,,,,,,,,,ON
80,41,42,1,,,,,,,,,,,OFF
40,2,22,67,,,,,,,,,,,OFF
56,32,42,93,,,,,,,,,,,OFF
50,37,65,30,,,,,,,,,,,ON
75,37,39,6,,,,,,,,,,,OFF
62,6,63,94,,,,,,,,,,,OFF
2,0,66,75,,,,,,,,,,,ON
2,29,46,80,,,,,,,,,,,ON
79,7,21,63,,,,,,,,,,,OFF
26,35,35,71,,,,,,,,,,,ON
6,31,52,33,,,,,,,,,,,ON
13,8,23,69,,,,,,,,,,,ON
11,17,55,64,,,,,,,,,,,ON
31,39,27,70,,,,,,,,,,,ON
85,2,25,70,,,,,,,,,,,OFF
90,30,58,4,,,,,,,,,,,OFF
30,6,65,7,,,,,,,,,,,OFF
11,26,42,23,,,,,,,,,,,ON
53,21,41,83,,,,,,,,,,,ON
17,7,67,18,,,,,,,,,,,ON
39,10,22,24,,,,,,,,,,,ON
72,34,69,52,,,,,,,,,,,ON
8,10,50,56,,,,,,,,,,,ON
57,12,25,0,,,,,,,,,,,ON
47,30,22,6,,,,,,,,,,,ON
88,21,28,46,,,,,,,,,,,OFF
17,26,70,60,,,,,,,,,,,ON
58,27,21,38,,,,,,,,,,,ON
77,36,52,41,,,,,,,,,,,ON
84,38,27,15,,,,,,,,,,,OFF
49,41,22,83,,,,,,,,,,,ON
10,43,51,60,,,,,,,,,,,ON
88,26,23,101,,,,,,,,,,,OFF
77,21,22,38,,,,,,,,,,,OFF
1,35,57,4,,,,,,,,,,,ON
4,3,65,21,,,,,,,,,,,ON
18,35,20,82,,,,,,,,,,,ON
57,18,70,14,,,,,,,,,,,ON
10,39,40,12,,,,,,,,,,,ON
83,2,31,28,,,,,,,,,,,OFF
22,4,34,104,,,,,,,,,,,OFF
45,7,55,13,,,,,,,,,,,ON
61,43,57,0,,,,,,,,,,,ON
4,8,43,26,,,,,,,,,,,OFF
6,42,39,88,,,,,,,,,,,ON
69,21,41,72,,,,,,,,,,,ON
47,26,55,10,,,,,,,,,,,ON
84,1,63,88,,,,,,,,,,,OFF
50,21,62,12,,,,,,,,,,,ON
66,22,25,81,,,,,,,,,,,OFF
89,12,66,68,,,,,,,,,,,ON
50,8,31,7,,,,,,,,,,,OFF
39,31,52,12,,,,,,,,,,,ON
54,40,44,97,,,,,,,,,,,OFF
45,27,37,84,,,,,,,,,,,ON
51,31,58,53,,,,,,,,,,,ON
83,9,63,95,,,,,,,,,,,OFF
45,3,63,28,,,,,,,,,,,ON
8,35,64,16,,,,,,,,,,,ON
21,31,51,0,,,,,,,,,,,ON
89,42,32,97,,,,,,,,,,,OFF
75,41,35,48,,,,,,,,,,,ON
64,32,61,47,,,,,,,,,,,ON
64,43,45,73,,,,,,,,,,,ON
83,24,27,83,,,,,,,,,,,OFF
64,30,52,7,,,,,,,,,,,ON
81,23,44,16,,,,,,,,,,,OFF
